latitude,longitude
40.80331289,-73.96642405
40.77861973,-73.97549469
40.73954383,-73.97873629
40.78548698,-73.97967888
40.87198794,-73.91120169
40.82053383,-73.94036846
40.80275047,-73.94897153
40.74213819,-73.97485588
40.85849894,-73.93595899
40.78572719,-73.95513042
40.77393389,-73.96463792
40.72069633,-73.98429205
40.7975553,-73.96965982
40.77202255,-73.96310609
40.77246566,-73.98220007
40.72718126,-73.98790023
40.8014499,-73.94991788
40.77249133,-73.95107338
40.81741524,-73.93488861
40.80488799,-73.94088153
40.77102192,-73.9814427
40.76940013,-73.95755598
40.75882826,-73.99164895
40.72583524,-73.98848125
40.8364307,-73.94263297
40.75307425,-73.96967086
40.85172108,-73.93381554
40.83960506,-73.9408241
40.72793676,-73.98073408
40.76446769,-73.95812024
40.72272468,-74.00854689
40.80421769,-73.95072807
40.7958715,-73.96272394
40.74344805,-73.97666477
40.79870327,-73.96184741
40.76405445,-73.98495957
40.85154216,-73.9420384
40.76574473,-73.95920148
40.80251515,-73.95699539
40.74690033,-73.99463806
40.78359591,-73.98362199
40.79070535,-73.94656217
40.76423597,-73.98893029
40.78233283,-73.95843361
40.78901477,-73.95509125
40.78656331,-73.94283677
40.72142216,-73.980152
40.76621232,-73.95407026
40.85839041,-73.93588717
40.76385048,-73.95833565
40.73806384,-73.9870093
40.84082295,-73.93565092
40.8011124,-73.96120165
40.76685329,-73.9870999
40.72250829,-73.98476587
40.74208618,-73.98886562
40.77977201,-73.97348992
40.81015925,-73.95897534
40.83129076,-73.94842609
40.76377494,-73.96917013
40.79795402,-73.95205287
40.77498212,-73.97917459
40.77395863,-73.96049573
40.8039053,-73.9693245
40.76960069,-73.96268575
40.81110244,-73.96185357
40.72986812,-73.99888784
40.82397021,-73.93854328
40.86650466,-73.9322847
40.73124311,-73.99990308
40.75758611,-73.97800629
40.76574368,-73.96768489
40.73007895,-74.01055066
40.71420623,-74.01364769
40.74886048,-73.9951777
40.77671717,-73.94484516
40.73907701,-73.9994271
40.74007189,-73.99750619
40.77664713,-73.95673349
40.81054003,-73.95010789
40.84516504,-73.94207844
40.72622171,-73.99883028
40.78946619,-73.94838554
40.77532007,-73.94795498
40.76298206,-73.95669443
40.85223774,-73.93172301
40.80380421,-73.96701902
40.83785849,-73.94206116
40.80919927,-73.9654124
40.75014018,-73.97103303
40.72934417,-73.98566753
40.77494693,-73.98103664
40.79419105,-73.96837167
40.72480782,-74.0044355
40.78939503,-73.9793282
40.79832009,-73.94287753
40.73046112,-73.99371387
40.73131382,-74.00348916
40.72027326,-74.00386499
40.80969693,-73.938182
40.72955626,-73.99877438
40.84533726,-73.9385064
40.80149047,-73.94571908
40.71734465,-73.98969334
40.7269211,-73.9835834
40.79549911,-73.9731548
40.72865049,-73.98044092
40.80911127,-73.95747256
40.76581617,-73.97076168
40.84971585,-73.93083628
40.74995203,-73.99585147
40.80296221,-73.94080065
40.78888988,-73.97177069
40.73413774,-73.99346939
40.75935426,-73.97348169
40.79766639,-73.95093363
40.85259715,-73.92747348
40.76638438,-73.96702463
40.79836228,-73.93711479
40.74604775,-73.97911427
40.7692587,-73.9649284
40.79882018,-73.97191639
40.80534848,-73.93998561
40.80140361,-73.96604277
40.80038764,-73.94778833
40.7826302,-73.97338254
40.77008557,-73.98281168
40.80564142,-73.95020277
40.82186577,-73.95677295
40.71748676,-73.98389337
40.78742935,-73.96828824
40.74823011,-73.96995261
40.82105918,-73.95155839
40.74810561,-73.97360473
40.82389391,-73.94030311
40.73927037,-73.98396002
40.74242795,-74.00826325
40.79532762,-73.96186219
40.7659503,-73.96060931
40.75822833,-73.96080222
40.78379778,-73.94375795
40.72302271,-73.98018993
40.80158357,-73.95372779
40.75419537,-73.99411023
40.78732278,-73.96999875
40.74872764,-73.97156507
40.76398517,-73.9686408
40.80641926,-73.94843065
40.80896591,-73.96341582
40.79052593,-73.96982684
40.85279783,-73.92857938
40.74862409,-73.97291321
40.71796351,-74.01546477
40.77209525,-73.99182418
40.82549082,-73.94847772
40.7319188,-74.00668724
40.77366956,-73.94607211
40.79187894,-73.94518686
40.77918812,-73.94902798
40.76069841,-73.99993777
40.78313062,-73.95449252
40.72247544,-73.98440103
40.82670869,-73.93788867
40.80343054,-73.94716656
40.77949044,-73.96150043
40.80359758,-73.95760893
40.74370807,-73.98580151
40.7482451,-73.97119205
40.85951555,-73.92788001
40.80987506,-73.94634296
40.76107227,-73.95809499
40.78342082,-73.94711686
40.7261929,-73.97845834
40.85337503,-73.93778412
40.85968057,-73.9281437
40.80960566,-73.95791434
40.73343294,-73.98553536
40.73577654,-73.97975879
40.83157076,-73.94129211
40.81833202,-73.93927133
40.82745523,-73.9431919
40.81207255,-73.95530503
40.76581031,-73.96519323
40.7642902,-73.96935596
40.74396886,-73.97205961
40.78342451,-73.95458746
40.73572977,-73.99368766
40.73410892,-74.00354532
40.75212476,-73.97158417
40.75080625,-73.97039938
40.80772761,-73.96520502
40.76919125,-73.95732485
40.74505225,-74.00825066
40.72798443,-73.97233457
40.74371342,-73.99859211
40.79114347,-73.97956896
40.77475708,-73.96545355
40.78242878,-73.97297623
40.84384779,-73.94245193
40.74558953,-74.00487059
40.78683201,-73.97525226
40.74191163,-73.99641691
40.76628983,-73.96826694
40.7658157,-73.96713602
40.80694008,-73.94981404
40.74223667,-74.00262435
40.80514055,-73.96491084
40.7659041,-73.97643615
40.72668676,-73.98860456
40.86561831,-73.92916759
40.82922422,-73.94545487
40.7925756,-73.97076878
40.71796997,-73.97537747
40.78360311,-73.95560372
40.78745583,-73.96761316
40.70604656,-74.01678489
40.71279086,-73.9848936
40.76874537,-73.96147972
40.79283016,-73.96723634
40.79327896,-73.9683027
40.75933016,-73.97148108
40.85536461,-73.93440797
40.78147435,-73.97225401
40.76549163,-73.95834724
40.714655,-74.01564499
40.73510751,-73.98388488
40.73005406,-73.98049948
40.83331356,-73.94299304
40.78167407,-73.98077368
40.76058938,-73.98388482
40.70540774,-74.00590497
40.7886047,-73.97913467
40.82916141,-73.94892148
40.78897659,-73.98008687
40.78257633,-73.94925397
40.72061734,-73.99405861
40.74557743,-73.97235225
40.82760789,-73.95104481
40.74268913,-73.99826292
40.72317541,-73.99514978
40.71335679,-73.98308709
40.70985191,-74.01565963
40.72934247,-73.97755661
40.8129315,-73.96005819
40.70634763,-74.01597181
40.74394813,-73.98188701
40.85703769,-73.92452048
40.82818879,-73.94661738
40.72510767,-73.99404395
40.80337407,-73.94118282
40.74306431,-73.98426983
40.72128427,-73.99455812
40.83031548,-73.94756797
40.8036795,-73.94970684
40.75983057,-73.97204746
40.76963126,-73.96083107
40.73816884,-74.00504847
40.7769784,-73.988084
40.80904453,-73.93856186
40.77852874,-73.95555157
40.71685291,-73.99006207
40.85254767,-73.93567055
40.73358306,-74.00642093
40.7728693,-73.95525654
40.71989499,-74.01023655
40.77613408,-73.96237815
40.80031999,-73.95179455
40.82950715,-73.93959975
40.80074688,-73.94194263
40.76507875,-73.96822882
40.77075255,-73.96525599
40.7422663,-73.98143686
40.72268229,-73.97686646
40.74668456,-73.97276506
40.81085378,-73.9644977
40.76255427,-73.99270284
40.72558939,-73.99783488
40.84628305,-73.93249099
40.75411357,-73.96491252
40.82347237,-73.9531486
40.73008619,-73.98384496
40.71663911,-73.98056584
40.74685895,-73.9747632
40.76846583,-73.95138548
40.81754091,-73.9528991
40.7256228,-74.01071424
40.8196809,-73.93676657
40.83085108,-73.94906342
40.71915403,-74.01039187
40.75938504,-73.99268958
40.71434749,-73.98522871
40.86138294,-73.93045835
40.73019648,-73.98979231
40.75376933,-73.96578614
40.80282944,-73.94891316
40.72437719,-73.97596885
40.72960397,-74.00453604
40.76169862,-73.98874822
40.85021591,-73.93236959
40.85978537,-73.92936038
40.78470057,-73.95625031
40.82152218,-73.95685366
40.83030195,-73.94582001
40.85265037,-73.92797712
40.76508797,-73.96735737
40.7101166,-73.99398561
40.72585484,-73.98878497
40.84272964,-73.94018228
40.80503743,-73.94877084
40.82135054,-73.94286381
40.77164552,-73.98218016
40.85611576,-73.93307466
40.80419191,-73.94579797
40.73818022,-74.00869945
40.7755576,-73.98636922
40.80145402,-73.94249342
40.76647225,-73.9526297
40.78849316,-73.97472708
40.82779779,-73.9513615
40.75901414,-73.96656035
40.74283607,-74.00794233
40.73196447,-74.00766529
40.78027608,-73.9597418
40.75061028,-74.00590298
40.81595226,-73.94747027
40.79107943,-73.94193849
40.82745805,-73.93840433
40.84582366,-73.94256786
40.80822321,-73.95827737
40.74871474,-73.97791498
40.81677013,-73.93482133
40.80402101,-73.95281041
40.73529184,-74.00464915
40.79896015,-73.95999486
40.835228,-73.93767708
40.796736,-73.94073899
40.80530958,-73.95136583
40.80122751,-73.934506
40.78267727,-73.98314978
40.77887928,-73.95219002
40.81557794,-73.94350151
40.76932923,-73.9910341
40.81870879,-73.9440345
40.78624714,-73.95282751
40.85902776,-73.92920971
40.78804008,-73.97678489
40.84255749,-73.94220319
40.78292875,-73.97556465
40.72089305,-73.99093922
40.72879638,-74.00248921
40.83095163,-73.94176691
40.78605251,-73.97340291
40.76386962,-73.9691014
40.80524853,-73.9332772
40.72244085,-73.98431899
40.73800243,-74.00382002
40.71704911,-73.98438681
40.72382232,-73.98370472
40.78101885,-73.95897096
40.80103993,-73.96103192
40.81014151,-73.96501641
40.76925742,-73.96365071
40.78665039,-73.94111896
40.73142995,-74.00053224
40.79468005,-73.97578253
40.79580423,-73.97099803
40.83529782,-73.94214811
40.82298455,-73.94008537
40.87091699,-73.915811
40.80490893,-73.9686705
40.7261226,-73.99131304
40.76274917,-73.98901746
40.77892082,-73.95006439
40.72302187,-73.99760705
40.71349925,-73.9871119
40.7487837,-74.00295504
40.75210251,-73.9717952
40.71234307,-73.99449453
40.86149391,-73.92588137
40.7955973,-73.96539294
40.79989315,-73.96860471
40.7174689,-73.99430352
40.76988242,-73.94886477
40.72604072,-73.99111901
40.87204228,-73.91915186
40.74963417,-73.97926751
40.76231266,-73.99020692
40.86662843,-73.93031448
40.72186883,-73.99116443
40.75758444,-73.97287505
40.79812154,-73.97026076
40.81750659,-73.9499076
40.7350299,-73.98189757
40.80202127,-73.94187574
40.79941635,-73.93535595
40.71391901,-74.01372291
40.80506933,-73.96246303
40.8489965,-73.93527569
40.76378819,-73.9678718
40.79992968,-73.97065181
40.72399512,-74.01139626
40.80011502,-73.97109229
40.85194414,-73.93898039
40.70732085,-74.01696286
40.74422772,-73.97936376
40.73035511,-73.9825142
40.81274966,-73.96019126
40.71058018,-74.00095987
40.80235896,-73.9626422
40.79129877,-73.96775851
40.80761602,-73.94318711
40.74212815,-74.00422859
40.78807162,-73.9671646
40.82448228,-73.95386992
40.82079969,-73.9464184
40.78331482,-73.97647957
40.7308933,-74.00906316
40.78510783,-73.97090637
40.80226485,-73.94541985
40.7314741,-74.00062275
40.80211939,-73.95384531
40.82164049,-73.95009499
40.80449479,-73.9577948
40.71131498,-74.0003027
40.79966818,-73.9684597
40.71101859,-74.00193262
40.80296947,-73.94258932
40.80690345,-73.95739877
40.82992287,-73.94905174
40.78050051,-73.95575981
40.81472776,-73.94931262
40.76001582,-73.96309006
40.73630279,-73.98463883
40.8044429,-73.96756462
40.78766621,-73.98092345
40.77579379,-73.98693057
40.78873932,-73.95117926
40.73893103,-74.00242792
40.77003904,-73.95907981
40.75673046,-73.97431442
40.81183192,-73.94517555
40.73394874,-73.99521174
40.77027894,-73.95597519
40.76260449,-73.97000166
40.74447481,-73.99243459
40.72781079,-73.98383599
40.76925092,-73.98913221
40.73781873,-74.00969957
40.733202,-73.98677008
40.85933522,-73.92776497
40.73674721,-73.98596007
40.74787687,-73.98076466
40.76769491,-73.95773939
40.73139039,-73.99022354
40.78693264,-73.95636718
40.81464754,-73.95607297
40.8598322,-73.92375283
40.71992971,-73.97837584
40.74920398,-74.00582913
40.85011251,-73.93371937
40.77254619,-73.95296453
40.73008264,-73.99778924
40.79915183,-73.93674909
40.72437263,-73.97541735
40.76493426,-73.96479569
40.86480064,-73.92801034
40.714822,-73.98435449
40.77441431,-73.98721728
40.73108401,-74.01025148
40.73999167,-73.97920879
40.84977892,-73.93352175
40.73268425,-73.98125955
40.82178554,-73.95134967
40.80364858,-73.95132647
40.75857163,-73.97132097
40.81955263,-73.94444859
40.73558843,-74.00268404
40.79125666,-73.97427682
40.70442197,-74.00918345
40.75488428,-73.96674127
40.85937791,-73.92826139
40.80445793,-73.96653924
40.82387494,-73.95533866
40.79254405,-73.93891265
40.83137839,-73.94837846
40.75844997,-73.96910048
40.7367071,-73.98162937
40.83059109,-73.94456493
40.71692103,-73.99158676
40.79242497,-73.95024409
40.75612818,-73.96582029
40.76955929,-73.96825375
40.82460067,-73.93810454
40.77557945,-73.94857166
40.79962299,-73.96965382
40.80671632,-73.94494779
40.83669938,-73.94548207
40.73461461,-73.9926056
40.72835505,-74.00725695
40.77465028,-73.94483496
40.81408154,-73.95244092
40.84424817,-73.93883292
40.77400446,-73.97742167
40.8080825,-73.93821516
40.74995438,-73.98050133
40.77735233,-73.9593223
40.72171818,-73.98906406
40.74007997,-73.99723482
40.71935384,-73.99414113
40.73809256,-74.00718434
40.80414769,-73.93242724
40.81499242,-73.95460769
40.76488166,-73.98271582
40.76730669,-73.96096083
40.76775273,-73.9529539
40.77475451,-73.9604165
40.81062903,-73.94338204
40.7553221,-73.96209782
40.78443909,-73.97522893
40.80129142,-73.93772445
40.78495752,-73.95660126
40.79633843,-73.96967082
40.72510011,-74.00342709
40.79823165,-73.96246857
40.82566584,-73.9488945
40.75278558,-73.97148627
40.77215314,-73.96305163
40.80105919,-73.94393585
40.83784379,-73.9460035
40.86289908,-73.92431798
40.72285217,-73.98140362
40.77229323,-73.95680766
40.84349229,-73.94000016
40.84675013,-73.93815597
40.70465063,-74.00705065
40.78578464,-73.95466291
40.78995031,-73.9667569
40.77009429,-73.9493666
40.80513326,-73.96684146
40.79251785,-73.97646669
40.80792903,-73.96594306
40.81664442,-73.94709101
40.75533306,-74.00617105
40.81265656,-73.94562713
40.76968648,-73.98969312
40.76555947,-73.962709
40.82588167,-73.9359821
40.76704036,-73.9901981
40.75660687,-73.96695293
40.76697559,-73.95824453
40.77184736,-73.963037
40.72008714,-73.99269066
40.75330108,-73.96635177
40.7816789,-73.94453536
40.80530077,-73.96361862
40.72002033,-73.98561567
40.8065798,-73.96779112
40.79200583,-73.9677356
40.78936697,-73.95457206
40.79951785,-73.9613247
40.81286525,-73.94932762
40.71996117,-74.00365808
40.71049332,-74.01764367
40.78771633,-73.95557789
40.8204318,-73.95479053
40.79713753,-73.93614129
40.74010396,-73.99729161
40.8469535,-73.93238318
40.72735362,-73.99019592
40.78277209,-73.97519337
40.78310972,-73.94637351
40.74157964,-74.00079206
40.77461473,-73.95787327
40.76561634,-73.96781689
40.74927393,-73.97952739
40.87196014,-73.91212339
40.72639752,-74.00129117
40.82671497,-73.94505181
40.83393815,-73.94279066
40.72628861,-73.98983497
40.747302,-73.99914109
40.82689923,-73.93993959
40.77709229,-73.94935909
40.77038868,-73.99431658
40.84845224,-73.93397855
40.7358678,-73.9836125
40.76219328,-73.96303978
40.81298218,-73.94560894
40.80498383,-73.94547761
40.75505492,-74.00637033
40.7995061,-73.96768692
40.76406591,-73.96272012
40.7931816,-73.97112824
40.72767773,-73.99593731
40.71654811,-74.01079332
40.72811975,-73.98457038
40.72951957,-74.00179529
40.74172502,-73.99932224
40.7726584,-73.94628477
40.78345347,-73.97512541
40.79855757,-73.95350429
40.71840285,-73.98353448
40.71583592,-73.99608387
40.7150145,-73.98724614
40.71956092,-73.98244097
40.80236051,-73.95468164
40.71989739,-73.98793025
40.77435477,-73.95351854
40.87143258,-73.91484095
40.73845662,-73.98653171
40.82008858,-73.95122832
40.78860626,-73.94184452
40.81883845,-73.93662037
40.85986817,-73.92913604
40.70921587,-74.01477731
40.79180743,-73.97871831
40.71149669,-73.99470129
40.80142997,-73.9457632
40.71578439,-74.01322649
40.75725551,-73.96627675
40.80047594,-73.95063396
40.71273249,-73.99248454
40.76838996,-73.9652229
40.80509256,-73.96607025
40.80013337,-73.94326069
40.71418028,-74.01467723
40.76015012,-73.97181164
40.7791756,-73.98202471
40.7681454,-73.98602903
40.73691207,-74.00689484
40.80593414,-73.94335511
40.79940208,-73.9710947
40.71360032,-73.99022158
40.78351317,-73.98146021
40.75927654,-73.96499893
40.85982737,-73.92924658
40.75554143,-73.99377165
40.77747023,-73.98188956
40.80394262,-73.95449464
40.77864718,-73.98851144
40.80485098,-73.95665182
40.83421861,-73.94029095
40.80115091,-73.96544245
40.75239001,-74.00429643
40.72086394,-74.01182036
40.84981268,-73.93301021
40.74484528,-73.99168344
40.80458145,-73.93216029
40.74834592,-73.96986777
40.7658794,-73.96146558
40.83141419,-73.94846347
40.82814333,-73.94676634
40.76584412,-73.98277945
40.71699499,-74.01232998
40.8401424,-73.93562511
40.80683626,-73.94942411
40.78785905,-73.95345564
40.80142076,-73.93849733
40.73101309,-74.00887113
40.77427577,-73.9869662
40.79945713,-73.93906111
40.71069416,-73.98530588
40.80645723,-73.96789593
40.79311443,-73.94418414
40.73851355,-74.00970965
40.74138777,-73.98156577
40.71131067,-74.00065806
40.79628471,-73.94610956
40.73808433,-74.00227116
40.80213061,-73.93629045
40.77193948,-73.95793877
40.81432869,-73.95109134
40.79005685,-73.96969213
40.82735528,-73.9361211
40.76862955,-73.98547031
40.73283629,-74.00200385
40.79727987,-73.96783434
40.80662977,-73.95004948
40.7725169,-73.96520588
40.74509389,-74.0058031
40.749121,-74.00814341
40.81744792,-73.94078734
40.73423403,-73.99540461
40.78121059,-73.95208604
40.82227425,-73.93671576
40.82300612,-73.95297842
40.77401561,-73.94529639
40.79360094,-73.96734858
40.7692792,-73.95475932
40.82504399,-73.95106881
40.79196566,-73.96932165
40.84281013,-73.94037478
40.78797534,-73.94784866
40.82184698,-73.94276833
40.74548958,-74.00463232
40.7398883,-73.98542513
40.77539765,-73.94982194
40.79249922,-73.97508128
40.80478525,-73.96211389
40.80350969,-73.93272802
40.7434664,-74.00011391
40.79174381,-73.97658493
40.86645001,-73.92784106
40.76387874,-73.98811668
40.8001738,-73.95896959
40.80269508,-73.97018633
40.85368442,-73.93205178
40.80404706,-73.93200382
40.79794133,-73.93610069
40.79107801,-73.97528555
40.79281462,-73.96548494
40.8133498,-73.95005188
40.7799084,-73.9816673
40.86724107,-73.92273639
40.77800371,-73.98562837
40.80613298,-73.94774865
40.78396024,-73.95837974
40.80006237,-73.97096716
40.84764085,-73.94176571
40.84649753,-73.93591834
40.7569603,-73.99384615
40.81694712,-73.94178637
40.75039262,-74.00073862
40.7093997,-73.99518618
40.7324548,-73.989466
40.78124584,-73.957527
40.73729175,-73.99062062
40.81956044,-73.93831845
40.717793,-73.9893451
40.78321213,-73.97070641
40.79156248,-73.94093185
40.79562364,-73.93648962
40.73016423,-73.99948867
40.76047244,-73.96463366
40.78420899,-73.95426985
40.81576774,-73.94965736
40.76967975,-73.9666085
40.76122619,-73.97209477
40.76963389,-73.95612502
40.74693307,-73.97493902
40.83628842,-73.94259385
40.81993285,-73.93920048
40.75689409,-73.98243069
40.85130993,-73.93803278
40.76746771,-73.95499797
40.76176272,-73.95919522
40.7954759,-73.9503781
40.83732396,-73.94477391
40.81777561,-73.94349005
40.75813539,-73.99218396
40.76234902,-73.98640588
40.789269,-73.97769793
40.82392585,-73.94097776
40.77059463,-73.96241285
40.79216051,-73.95275394
40.73056898,-73.98274237
40.75751227,-73.97687004
40.84139792,-73.93952389
40.7608627,-73.99058525
40.85214192,-73.93153161
40.79560367,-73.93423611
40.82474726,-73.94868192
40.77908091,-73.95044388
40.79087094,-73.97626797
40.78063728,-73.98545568
40.75340276,-73.96974063
40.76563531,-73.96865219
40.79502233,-73.94311438
40.76945303,-73.99455799
40.77628859,-73.94671691
40.76684698,-73.96959273
40.85459936,-73.92875657
40.79696861,-73.97010361
40.76862869,-73.99246519
40.76282965,-73.98313674
40.83803359,-73.94476723
40.76464835,-73.98236526
40.80947776,-73.96554308
40.81691019,-73.94273666
40.80341866,-73.9636609
40.7752996,-73.98575608
40.78982993,-73.96849819
40.79368167,-73.94297247
40.74472431,-73.99110673
40.72834813,-73.97889261
40.77937951,-73.98196854
40.77504014,-73.98513946
40.72925772,-73.9854632
40.83797508,-73.93684909
40.73391921,-74.0009443
40.73013801,-74.00514758
40.70630754,-74.00483739
40.73758579,-74.00634153
40.74578361,-74.00379723
40.73315593,-74.0075383
40.7840901,-73.95286729
40.81429602,-73.95127567
40.73748855,-74.00612021
40.77060041,-73.94779025
40.73322056,-74.00938423
40.80309549,-73.94637437
40.76036595,-73.99914668
40.78622954,-73.95712212
40.866177,-73.92943761
40.81002395,-73.94281254
40.75942143,-73.97232492
40.77263461,-73.98111385
40.75160271,-73.98987945
40.76805612,-73.96080369
40.78576277,-73.97468126
40.75127266,-73.9871648
40.73878539,-74.00444718
40.7890908,-73.97561361
40.86120232,-73.92778941
40.71147264,-74.00095796
40.71177173,-74.01575674
40.82482641,-73.94471126
40.82492084,-73.94052238
40.71370923,-73.97993436
40.79999708,-73.96987076
40.71090586,-73.98983276
40.72936503,-73.98016599
40.81928347,-73.94464406
40.76776072,-73.96954466
40.76101014,-73.96419847
40.7974541,-73.96673342
40.76875688,-73.96635404
40.71628544,-74.01277743
40.76310665,-73.98820613
40.71421187,-73.98166192
40.7274312,-74.00792766
40.76614873,-73.95188133
40.86635247,-73.92189113
40.7266671,-74.00261798
40.76969587,-73.98383439
40.76843777,-73.95729219
40.78755528,-73.94740584
40.84384001,-73.93600373
40.72852123,-73.98926522
40.78660593,-73.97793709
40.81820648,-73.94258186
40.76330905,-73.99291423
40.72153548,-73.99191145
40.7905073,-73.96807495
40.77057512,-73.96677815
40.73834573,-74.00147362
40.82178651,-73.95380025
40.80881155,-73.96331506
40.76871832,-73.95198979
40.77005316,-73.98209015
40.8000436,-73.96257094
40.77180744,-73.95121985
40.79223859,-73.97359796
40.74944592,-73.97982049
40.79984145,-73.94034767
40.8306657,-73.94888354
40.78829557,-73.96841475
40.8591299,-73.92758006
40.80035079,-73.950725
40.72161855,-73.99132968
40.76597946,-73.96170303
40.77068725,-73.94855365
40.84879135,-73.92939158
40.77755388,-73.94486139
40.73702779,-73.99806342
40.73660443,-73.98946691
40.86357063,-73.92289012
40.81423553,-73.95957011
40.75625377,-73.99776721
40.7796344,-73.96193586
40.7863323,-73.97578129
40.72771117,-73.98818061
40.74350298,-73.98272866
40.75002844,-73.97049298
40.72027822,-74.0084243
40.7414413,-73.98108838
40.7760239,-73.95722571
40.79304246,-73.96544556
40.77087893,-73.98337414
40.72128938,-73.98187245
40.73412029,-73.97494127
40.82049914,-73.94028636
40.7409712,-73.97483483
40.76442888,-73.96432252
40.79902139,-73.95414152
40.74630609,-73.98598714
40.73647332,-73.98531141
40.78732272,-73.94269142
40.78898049,-73.9502589
40.7767218,-73.95717217
40.72045145,-73.980988
40.76382873,-73.98769338
40.7270096,-74.00042665
40.74976256,-73.9742962
40.77241571,-73.98862413
40.74600134,-73.99997098
40.72975093,-74.00513126
40.71151599,-74.00096721
40.77641969,-73.98193417
40.82932623,-73.94832844
40.74375213,-73.99232278
40.82213428,-73.94003281
40.77930074,-73.97907521
40.75059741,-74.00812876
40.81867701,-73.93787989
40.87179364,-73.91824914
40.79159224,-73.95109249
40.83578813,-73.94690627
40.7963428,-73.9618822
40.71743251,-73.99181415
40.76971123,-73.96029744
40.70506345,-74.00834119
40.81663251,-73.94104148
40.76626387,-73.98792731
40.75128916,-74.00285509
40.70922186,-74.01765681
40.72803797,-73.98071034
40.72887631,-73.97616648
40.75682025,-73.9936393
40.78611371,-73.95309858
40.73720367,-73.97955869
40.73749219,-74.00674178
40.72812122,-73.98860498
40.80176404,-73.96495166
40.77398728,-73.96605312
40.74461798,-74.00075434
40.7859416,-73.9751041
40.72426227,-73.99610108
40.75373657,-73.99332045
40.71826268,-73.99880219
40.8113233,-73.96125403
40.7750714,-73.98237921
40.7074242,-74.00768216
40.77981953,-73.94856848
40.7214886,-74.01121618
40.72435616,-73.97750281
40.77376348,-73.95408159
40.84336328,-73.93794078
40.71456825,-74.01323884
40.75288354,-73.9714308
40.77721853,-73.94926845
40.77479588,-73.97873204
40.75389459,-73.99339682
40.72607574,-73.99820561
40.7976041,-73.96763703
40.75346698,-73.96476384
40.78903302,-73.97211181
40.77280476,-73.94645504
40.72546406,-74.00223371
40.77013315,-73.96177987
40.7121737,-73.994408
40.76641883,-73.96747484
40.75881528,-73.97968128
40.75449302,-73.96969359
40.76884641,-73.95032496
40.70700209,-74.00520839
40.82662127,-73.94508832
40.72844936,-73.97799502
40.7738081,-73.95456975
40.76097454,-73.98120948
40.85634434,-73.93114751
40.79918657,-73.94493456
40.73816075,-74.00231934
40.81920664,-73.94085229
40.85440135,-73.93616255
40.72503692,-73.97937766
40.83065983,-73.94349222
40.7294308,-74.00575241
40.78404239,-73.97847838
40.80037797,-73.95556297
40.70477749,-74.00777871
40.74572068,-73.98196504
40.72925492,-73.98107974
40.78939584,-73.94929965
40.77211334,-73.95239195
40.82140623,-73.93878154
40.79617132,-73.97345455
40.77428994,-73.96371968
40.81880424,-73.94038536
40.76455862,-73.99573785
40.85446551,-73.93009433
40.75555996,-73.9935033
40.79367924,-73.95168689
40.81305669,-73.94447124
40.8523519,-73.93859679
40.77238272,-73.98854581
40.7892677,-73.94146105
40.73007633,-73.9818469
40.7544876,-73.97135138
40.7347044,-74.00930029
40.79647986,-73.9676827
40.73029753,-73.9746259
40.77421604,-73.95319162
40.77653623,-73.95987372
40.70385022,-74.00880094
40.83236338,-73.94464592
40.82648918,-73.94864595
40.75475636,-73.96452189
40.78458873,-73.97919874
40.7220709,-73.99522559
40.77074789,-73.9649863
40.85741969,-73.9271692
40.80680348,-73.95127504
40.72998595,-74.00330391
40.81397897,-73.96182716
40.76871683,-73.96819475
40.70756823,-74.01689788
40.86954948,-73.91650775
40.76602732,-73.96375884
40.81075341,-73.94727396
40.77270005,-73.94568832
40.83616565,-73.93706977
40.82612775,-73.9407087
40.71142311,-73.98702477
40.82627828,-73.94331571
40.78962149,-73.93983484
40.73749788,-74.00879043
40.76707373,-73.95371286
40.82505954,-73.94138648
40.76974665,-73.98983542
40.72376429,-73.9968009
40.72735038,-73.9922272
40.80790285,-73.94357568
40.71533832,-74.01447243
40.79939135,-73.9593294
40.78197439,-73.95758134
40.81847957,-73.94680763
40.7433529,-73.99411701
40.77513426,-73.98431912
40.83197011,-73.94090133
40.76042459,-73.98955091
40.72752573,-74.00718348
40.85375423,-73.92709432
40.77675562,-73.97700659
40.77471224,-73.97690659
40.77265479,-73.95146152
40.79099086,-73.95306924
40.71398164,-73.98288677
40.76545804,-73.96388139
40.78850672,-73.94329497
40.72697539,-74.00035691
40.74828848,-74.00340058
40.72180184,-73.99119881
40.77128471,-73.96228223
40.76047905,-73.97004525
40.76014893,-73.97731106
40.7381475,-73.98746963
40.79961688,-73.93550242
40.84356539,-73.941782
40.85592138,-73.92532663
40.80855986,-73.9376697
40.79310536,-73.95186828
40.76905558,-73.98819537
40.76502749,-73.96388853
40.73200274,-73.98505667
40.81567149,-73.9426411
40.73836617,-73.97760814
40.76983909,-73.95099929
40.79259495,-73.96667455
40.76612399,-73.99120085
40.76686152,-73.96692606
40.77488059,-73.98836806
40.80802517,-73.94903929
40.72027795,-73.97700197
40.8262185,-73.94581372
40.78317722,-73.95847059
40.77854544,-73.96037372
40.78290694,-73.97403783
40.74258411,-73.99228407
40.72007648,-73.98158705
40.81920951,-73.9430225
40.77444678,-73.95545456
40.73526636,-73.97527038
40.79887745,-73.94248538
40.77906513,-73.95802915
40.79092318,-73.9710131
40.7233138,-73.99043952
40.73305701,-74.00612057
